Date,Open,High,Low,Close,Volume,Adj Close
2008-12-29,79.970001,79.970001,79.970001,79.970001,000,69.002674
2008-12-26,80.230003,80.230003,80.230003,80.230003,000,69.227019
2008-12-24,80.519997,80.519997,80.519997,80.519997,000,68.85857
2008-12-23,80.019997,80.019997,80.019997,80.019997,000,68.430983
2008-12-22,80.790001,80.790001,80.790001,80.790001,000,69.08947
2008-12-19,82.290001,82.290001,82.290001,82.290001,000,70.37223
2008-12-18,82.059998,82.059998,82.059998,82.059998,000,70.175538
2008-12-17,83.82,83.82,83.82,83.82,000,71.680645
2008-12-16,84.629997,84.629997,84.629997,84.629997,000,72.373333
2008-12-15,80.50,80.50,80.50,80.50,000,68.841469
2008-12-12,81.529999,81.529999,81.529999,81.529999,000,69.722297
2008-12-11,80.959999,80.959999,80.959999,80.959999,000,69.234848
2008-12-10,83.309998,83.309998,83.309998,83.309998,000,71.244505
2008-12-09,82.32,82.32,82.32,82.32,000,70.397885
2008-12-08,84.269997,84.269997,84.269997,84.269997,000,72.06547
2008-12-05,81.139999,81.139999,81.139999,81.139999,000,69.38878
2008-12-04,78.290001,78.290001,78.290001,78.290001,000,66.951536
2008-12-03,80.639999,80.639999,80.639999,80.639999,000,68.961193
2008-12-02,78.57,78.57,78.57,78.57,000,67.190984
2008-12-01,75.550003,75.550003,75.550003,75.550003,000,64.608363
2008-11-28,82.949997,82.949997,82.949997,82.949997,000,70.936642
2008-11-26,82.150002,82.150002,82.150002,82.150002,000,70.252507
2008-11-25,79.32,79.32,79.32,79.32,000,67.832364
2008-11-24,78.790001,78.790001,78.790001,78.790001,000,67.379123
2008-11-21,74.00,74.00,74.00,74.00,000,63.282841
2008-11-20,69.580002,69.580002,69.580002,69.580002,000,59.502976
2008-11-19,74.589996,74.589996,74.589996,74.589996,000,63.78739
2008-11-18,79.440002,79.440002,79.440002,79.440002,000,67.934987
2008-11-17,78.639999,78.639999,78.639999,78.639999,000,67.250846
2008-11-14,80.709999,80.709999,80.709999,80.709999,000,69.021055
2008-11-13,84.209999,84.209999,84.209999,84.209999,000,72.014162
2008-11-12,78.760002,78.760002,78.760002,78.760002,000,67.353469
2008-11-11,83.019997,83.019997,83.019997,83.019997,000,70.996503
2008-11-10,84.900002,84.900002,84.900002,84.900002,000,72.604234
2008-11-07,85.970001,85.970001,85.970001,85.970001,000,73.519269
2008-11-06,83.529999,83.529999,83.529999,83.529999,000,71.432644
2008-11-05,87.93,87.93,87.93,87.93,000,75.195409
2008-11-04,92.760002,92.760002,92.760002,92.760002,000,79.325898
2008-11-03,89.120003,89.120003,89.120003,89.120003,000,76.213067
2008-10-31,89.349998,89.349998,89.349998,89.349998,000,76.409753
2008-10-30,88.00,88.00,88.00,88.00,000,75.25527
2008-10-29,85.760002,85.760002,85.760002,85.760002,000,73.339684
2008-10-28,86.709999,86.709999,86.709999,86.709999,000,74.152096
2008-10-27,78.260002,78.260002,78.260002,78.260002,000,66.925882
2008-10-24,80.830002,80.830002,80.830002,80.830002,000,69.123678
2008-10-23,83.730003,83.730003,83.730003,83.730003,000,71.603682
2008-10-22,82.68,82.68,82.68,82.68,000,70.705748
2008-10-21,88.029999,88.029999,88.029999,88.029999,000,75.280925
2008-10-20,90.830002,90.830002,90.830002,90.830002,000,77.675413
2008-10-17,86.690002,86.690002,86.690002,86.690002,000,74.134995
2008-10-16,87.230003,87.230003,87.230003,87.230003,000,74.59679
2008-10-15,83.68,83.68,83.68,83.68,000,71.560921
2008-10-14,91.970001,91.970001,91.970001,91.970001,000,78.65031
2008-10-13,92.459999,92.459999,92.459999,92.459999,000,79.069344
2008-10-10,82.870003,82.870003,82.870003,82.870003,000,70.868233
2008-10-09,83.839996,83.839996,83.839996,83.839996,000,71.697745
2008-10-08,90.760002,90.760002,90.760002,90.760002,000,77.615551
2008-10-07,91.75,91.75,91.75,91.75,000,78.462171
2008-10-06,97.330002,97.330002,97.330002,97.330002,000,83.234041
2008-10-03,101.230003,101.230003,101.230003,101.230003,000,86.569219
2008-10-02,102.610001,102.610001,102.610001,102.610001,000,87.749356
2008-10-01,106.900002,106.900002,106.900002,106.900002,000,91.418051
2008-09-30,107.370003,107.370003,107.370003,107.370003,000,91.819984
2008-09-29,101.849998,101.849998,101.849998,101.849998,000,87.099423
2008-09-26,111.650002,111.650002,111.650002,111.650002,000,95.480126
2008-09-25,111.269997,111.269997,111.269997,111.269997,000,95.155156
2008-09-24,109.769997,109.769997,109.769997,109.769997,000,93.311402
2008-09-23,109.980003,109.980003,109.980003,109.980003,000,93.489921
2008-09-22,111.730003,111.730003,111.730003,111.730003,000,94.977531
2008-09-19,116.160004,116.160004,116.160004,116.160004,000,98.74331
2008-09-18,111.660004,111.660004,111.660004,111.660004,000,94.918027
2008-09-17,107.00,107.00,107.00,107.00,000,90.956731
2008-09-16,112.290001,112.290001,112.290001,112.290001,000,95.453565
2008-09-15,110.379997,110.379997,110.379997,110.379997,000,93.829941
2008-09-12,115.809998,115.809998,115.809998,115.809998,000,98.445783
2008-09-11,115.559998,115.559998,115.559998,115.559998,000,98.233267
2008-09-10,113.949997,113.949997,113.949997,113.949997,000,96.864666
2008-09-09,113.25,113.25,113.25,113.25,000,96.269624
2008-09-08,117.25,117.25,117.25,117.25,000,99.669876
2008-09-05,114.879997,114.879997,114.879997,114.879997,000,97.655224
2008-09-04,114.370003,114.370003,114.370003,114.370003,000,97.221697
2008-09-03,117.889999,117.889999,117.889999,117.889999,000,100.213916
2008-09-02,118.07,118.07,118.07,118.07,000,100.366927
2008-08-29,118.550003,118.550003,118.550003,118.550003,000,100.77496
2008-08-28,120.199997,120.199997,120.199997,120.199997,000,102.177559
2008-08-27,118.419998,118.419998,118.419998,118.419998,000,100.664448
2008-08-26,117.459999,117.459999,117.459999,117.459999,000,99.848388
2008-08-25,117.029999,117.029999,117.029999,117.029999,000,99.482861
2008-08-22,119.370003,119.370003,119.370003,119.370003,000,101.472012
2008-08-21,118.019997,118.019997,118.019997,118.019997,000,100.324421
2008-08-20,117.720001,117.720001,117.720001,117.720001,000,100.069406
2008-08-19,116.989998,116.989998,116.989998,116.989998,000,99.448858
2008-08-18,118.080002,118.080002,118.080002,118.080002,000,100.37543
2008-08-15,119.879997,119.879997,119.879997,119.879997,000,101.905539
2008-08-14,119.379997,119.379997,119.379997,119.379997,000,101.480507
2008-08-13,118.720001,118.720001,118.720001,118.720001,000,100.919469
2008-08-12,119.029999,119.029999,119.029999,119.029999,000,101.182987
2008-08-11,120.470001,120.470001,120.470001,120.470001,000,102.407079
2008-08-08,119.610001,119.610001,119.610001,119.610001,000,101.676025
2008-08-07,116.82,116.82,116.82,116.82,000,99.304349
2008-08-06,118.940002,118.940002,118.940002,118.940002,000,101.106484
2008-08-05,118.489998,118.489998,118.489998,118.489998,000,100.723952
2008-08-04,115.169998,115.169998,115.169998,115.169998,000,97.901743
2008-08-01,116.209999,116.209999,116.209999,116.209999,000,98.78581
2008-07-31,116.860001,116.860001,116.860001,116.860001,000,99.338352
2008-07-30,118.389999,118.389999,118.389999,118.389999,000,100.638947
2008-07-29,116.43,116.43,116.43,116.43,000,98.972824
2008-07-28,113.769997,113.769997,113.769997,113.769997,000,96.711654
2008-07-25,115.919998,115.919998,115.919998,115.919998,000,98.539291
2008-07-24,115.440002,115.440002,115.440002,115.440002,000,98.131264
2008-07-23,118.169998,118.169998,118.169998,118.169998,000,100.451932
2008-07-22,117.690002,117.690002,117.690002,117.690002,000,100.043906
2008-07-21,116.120003,116.120003,116.120003,116.120003,000,98.709307
2008-07-18,116.18,116.18,116.18,116.18,000,98.760309
2008-07-17,116.150002,116.150002,116.150002,116.150002,000,98.734808
2008-07-16,114.769997,114.769997,114.769997,114.769997,000,97.561717
2008-07-15,111.940002,111.940002,111.940002,111.940002,000,95.156044
2008-07-14,113.169998,113.169998,113.169998,113.169998,000,96.201618
2008-07-11,114.199997,114.199997,114.199997,114.199997,000,97.077181
2008-07-10,115.480003,115.480003,115.480003,115.480003,000,98.165267
2008-07-09,114.68,114.68,114.68,114.68,000,97.485214
2008-07-08,117.339996,117.339996,117.339996,117.339996,000,99.746378
2008-07-07,115.32,115.32,115.32,115.32,000,98.029254
2008-07-03,116.290001,116.290001,116.290001,116.290001,000,98.853816
2008-07-02,116.160004,116.160004,116.160004,116.160004,000,98.74331
2008-07-01,118.309998,118.309998,118.309998,118.309998,000,100.57094
2008-06-30,117.830002,117.830002,117.830002,117.830002,000,100.162914
2008-06-27,117.68,117.68,117.68,117.68,000,100.035403
2008-06-26,118.120003,118.120003,118.120003,118.120003,000,100.409433
2008-06-25,122.269997,122.269997,122.269997,122.269997,000,103.432249
2008-06-24,121.550003,121.550003,121.550003,121.550003,000,102.823183
2008-06-23,121.889999,121.889999,121.889999,121.889999,000,103.110797
2008-06-20,121.889999,121.889999,121.889999,121.889999,000,103.110797
2008-06-19,124.190002,124.190002,124.190002,124.190002,000,105.056446
2008-06-18,123.699997,123.699997,123.699997,123.699997,000,104.641934
2008-06-17,124.910004,124.910004,124.910004,124.910004,000,105.665519
2008-06-16,125.760002,125.760002,125.760002,125.760002,000,106.384561
2008-06-13,125.739998,125.739998,125.739998,125.739998,000,106.367639
2008-06-12,123.879997,123.879997,123.879997,123.879997,000,104.794202
2008-06-11,123.459999,123.459999,123.459999,123.459999,000,104.438912
2008-06-10,125.559998,125.559998,125.559998,125.559998,000,106.21537
2008-06-09,125.860001,125.860001,125.860001,125.860001,000,106.469153
2008-06-06,125.760002,125.760002,125.760002,125.760002,000,106.384561
2008-06-05,129.75,129.75,129.75,129.75,000,109.759833
2008-06-04,127.260002,127.260002,127.260002,127.260002,000,107.653461
2008-06-03,127.239998,127.239998,127.239998,127.239998,000,107.636538
2008-06-02,127.980003,127.980003,127.980003,127.980003,000,108.262534
2008-05-30,129.330002,129.330002,129.330002,129.330002,000,109.404542
2008-05-29,129.139999,129.139999,129.139999,129.139999,000,109.243813
2008-05-28,128.440002,128.440002,128.440002,128.440002,000,108.651662
2008-05-27,127.900002,127.900002,127.900002,127.900002,000,108.194857
2008-05-23,127.029999,127.029999,127.029999,127.029999,000,107.458893
2008-05-22,128.729996,128.729996,128.729996,128.729996,000,108.896977
2008-05-21,128.380005,128.380005,128.380005,128.380005,000,108.600908
2008-05-20,130.460007,130.460007,130.460007,130.460007,000,110.360451
2008-05-19,131.679993,131.679993,131.679993,131.679993,000,111.392477
2008-05-16,131.550003,131.550003,131.550003,131.550003,000,111.282515
2008-05-15,131.389999,131.389999,131.389999,131.389999,000,111.147162
2008-05-14,129.979996,129.979996,129.979996,129.979996,000,109.954394
2008-05-13,129.440002,129.440002,129.440002,129.440002,000,109.497595
2008-05-12,129.460007,129.460007,129.460007,129.460007,000,109.514518
2008-05-09,128.050003,128.050003,128.050003,128.050003,000,108.321749
2008-05-08,128.880005,128.880005,128.880005,128.880005,000,109.023875
2008-05-07,128.410004,128.410004,128.410004,128.410004,000,108.626285
2008-05-06,130.729996,130.729996,130.729996,130.729996,000,110.588843
2008-05-05,129.729996,129.729996,129.729996,129.729996,000,109.74291
2008-05-02,130.309998,130.309998,130.309998,130.309998,000,110.233553
2008-05-01,129.889999,129.889999,129.889999,129.889999,000,109.878263
2008-04-30,127.68,127.68,127.68,127.68,000,108.008751
2008-04-29,128.160004,128.160004,128.160004,128.160004,000,108.414802
2008-04-28,128.660004,128.660004,128.660004,128.660004,000,108.837768
2008-04-25,128.789993,128.789993,128.789993,128.789993,000,108.947731
2008-04-24,127.959999,127.959999,127.959999,127.959999,000,108.245611
2008-04-23,127.139999,127.139999,127.139999,127.139999,000,107.551946
2008-04-22,126.769997,126.769997,126.769997,126.769997,000,107.238949
2008-04-21,127.900002,127.900002,127.900002,127.900002,000,108.194857
2008-04-18,128.089996,128.089996,128.089996,128.089996,000,108.35558
2008-04-17,125.809998,125.809998,125.809998,125.809998,000,106.426854
2008-04-16,125.730003,125.730003,125.730003,125.730003,000,106.359184
2008-04-15,122.919998,122.919998,122.919998,122.919998,000,103.982107
2008-04-14,122.360001,122.360001,122.360001,122.360001,000,103.508387
2008-04-11,122.769997,122.769997,122.769997,122.769997,000,103.855216
2008-04-10,125.32,125.32,125.32,125.32,000,106.012348
2008-04-09,124.760002,124.760002,124.760002,124.760002,000,105.538628
2008-04-08,125.760002,125.760002,125.760002,125.760002,000,106.384561
2008-04-07,126.360001,126.360001,126.360001,126.360001,000,106.89212
2008-04-04,126.169998,126.169998,126.169998,126.169998,000,106.73139
2008-04-03,126.07,126.07,126.07,126.07,000,106.646798
2008-04-02,125.900002,125.900002,125.900002,125.900002,000,106.502991
2008-04-01,126.120003,126.120003,126.120003,126.120003,000,106.689097
2008-03-31,121.75,121.75,121.75,121.75,000,102.992367
2008-03-28,121.059998,121.059998,121.059998,121.059998,000,102.408671
2008-03-27,122.019997,122.019997,122.019997,122.019997,000,103.220766
2008-03-26,124.040001,124.040001,124.040001,124.040001,000,104.399155
2008-03-25,125.129997,125.129997,125.129997,125.129997,000,105.316558
2008-03-24,124.849998,124.849998,124.849998,124.849998,000,105.080895
2008-03-20,122.959999,122.959999,122.959999,122.959999,000,103.490164
2008-03-19,120.089996,120.089996,120.089996,120.089996,000,101.074605
2008-03-18,123.080002,123.080002,123.080002,123.080002,000,103.591165
2008-03-17,118.07,118.07,118.07,118.07,000,99.374461
2008-03-14,119.120003,119.120003,119.120003,119.120003,000,100.258203
2008-03-13,121.639999,121.639999,121.639999,121.639999,000,102.379177
2008-03-12,121.019997,121.019997,121.019997,121.019997,000,101.857347
2008-03-11,122.080002,122.080002,122.080002,122.080002,000,102.749508
2008-03-10,117.709999,117.709999,117.709999,117.709999,000,99.071464
2008-03-07,119.550003,119.550003,119.550003,119.550003,000,100.620116
2008-03-06,120.559998,120.559998,120.559998,120.559998,000,101.470185
2008-03-05,123.25,123.25,123.25,123.25,000,103.734245
2008-03-04,122.550003,122.550003,122.550003,122.550003,000,103.145088
2008-03-03,122.970001,122.970001,122.970001,122.970001,000,103.498582
2008-02-29,122.910004,122.910004,122.910004,122.910004,000,103.448085
2008-02-28,126.32,126.32,126.32,126.32,000,106.318132
2008-02-27,127.449997,127.449997,127.449997,127.449997,000,107.269203
2008-02-26,127.540001,127.540001,127.540001,127.540001,000,107.344955
2008-02-25,126.660004,126.660004,126.660004,126.660004,000,106.604299
2008-02-22,124.93,124.93,124.93,124.93,000,105.148229
2008-02-21,123.940002,123.940002,123.940002,123.940002,000,104.314991
2008-02-20,125.510002,125.510002,125.510002,125.510002,000,105.636392
2008-02-19,124.470001,124.470001,124.470001,124.470001,000,104.761068
2008-02-15,124.57,124.57,124.57,124.57,000,104.845232
2008-02-14,124.459999,124.459999,124.459999,124.459999,000,104.75265
2008-02-13,126.150002,126.150002,126.150002,126.150002,000,106.175052
2008-02-12,124.410004,124.410004,124.410004,124.410004,000,104.710571
2008-02-11,123.50,123.50,123.50,123.50,000,103.944659
2008-02-08,122.769997,122.769997,122.769997,122.769997,000,103.330247
2008-02-07,123.290001,123.290001,123.290001,123.290001,000,103.767912
2008-02-06,122.300003,122.300003,122.300003,122.300003,000,102.934673
2008-02-05,123.190002,123.190002,123.190002,123.190002,000,103.683748
2008-02-04,127.25,127.25,127.25,127.25,000,107.100874
2008-02-01,128.589996,128.589996,128.589996,128.589996,000,108.228691
2008-01-31,127.029999,127.029999,127.029999,127.029999,000,106.915708
2008-01-30,124.919998,124.919998,124.919998,124.919998,000,105.139811
2008-01-29,125.510002,125.510002,125.510002,125.510002,000,105.636392
2008-01-28,124.730003,124.730003,124.730003,124.730003,000,104.979901
2008-01-25,122.580002,122.580002,122.580002,122.580002,000,103.170336
2008-01-24,124.559998,124.559998,124.559998,124.559998,000,104.836814
2008-01-23,123.309998,123.309998,123.309998,123.309998,000,103.784743
2008-01-22,120.720001,120.720001,120.720001,120.720001,000,101.604854
2008-01-18,122.080002,122.080002,122.080002,122.080002,000,102.749508
2008-01-17,122.82,122.82,122.82,122.82,000,103.372332
2008-01-16,126.489998,126.489998,126.489998,126.489998,000,106.461213
2008-01-15,127.190002,127.190002,127.190002,127.190002,000,107.050376
2008-01-14,130.440002,130.440002,130.440002,130.440002,000,109.785762
2008-01-11,129.039993,129.039993,129.039993,129.039993,000,108.607434
2008-01-10,130.809998,130.809998,130.809998,130.809998,000,110.097171
2008-01-09,129.779999,129.779999,129.779999,129.779999,000,109.230265
2008-01-08,128.029999,128.029999,128.029999,128.029999,000,107.757365
2008-01-07,130.369995,130.369995,130.369995,130.369995,000,109.72684
2008-01-04,129.960007,129.960007,129.960007,129.960007,000,109.38177
2008-01-03,133.229996,133.229996,133.229996,133.229996,000,112.13398
2008-01-02,133.229996,133.229996,133.229996,133.229996,000,112.13398
2007-12-31,135.149994,135.149994,135.149994,135.149994,000,113.74996
2007-12-28,136.080002,136.080002,136.080002,136.080002,000,114.532708
2007-12-27,135.880005,135.880005,135.880005,135.880005,000,114.364379
2007-12-26,137.809998,137.809998,137.809998,137.809998,000,115.988771
2007-12-24,137.699997,137.699997,137.699997,137.699997,000,115.896189
2007-12-21,136.589996,136.589996,136.589996,136.589996,000,114.961949
2007-12-20,135.100006,135.100006,135.100006,135.100006,000,113.053921
2007-12-19,134.399994,134.399994,134.399994,134.399994,000,112.468139
2007-12-18,134.580002,134.580002,134.580002,134.580002,000,112.618773
2007-12-17,133.740005,133.740005,133.740005,133.740005,000,111.91585
2007-12-14,135.779999,135.779999,135.779999,135.779999,000,113.62295
2007-12-13,137.669998,137.669998,137.669998,137.669998,000,115.204533
2007-12-12,137.490005,137.490005,137.490005,137.490005,000,115.053912
2007-12-11,136.649994,136.649994,136.649994,136.649994,000,114.350976
2007-12-10,140.190002,140.190002,140.190002,140.190002,000,117.313314
2007-12-07,139.139999,139.139999,139.139999,139.139999,000,116.434654
2007-12-06,139.389999,139.389999,139.389999,139.389999,000,116.643858
2007-12-05,137.309998,137.309998,137.309998,137.309998,000,114.903278
2007-12-04,135.179993,135.179993,135.179993,135.179993,000,113.120855
2007-12-03,136.070007,136.070007,136.070007,136.070007,000,113.865634
2007-11-30,136.880005,136.880005,136.880005,136.880005,000,114.543453
2007-11-29,135.820007,135.820007,135.820007,135.820007,000,113.65643
2007-11-28,135.75,135.75,135.75,135.75,000,113.597847
2007-11-27,131.929993,131.929993,131.929993,131.929993,000,110.401201
2007-11-26,129.990005,129.990005,129.990005,129.990005,000,108.777788
2007-11-23,133.080002,133.080002,133.080002,133.080002,000,111.363548
2007-11-21,130.850006,130.850006,130.850006,130.850006,000,109.497451
2007-11-20,132.970001,132.970001,132.970001,132.970001,000,111.271498
2007-11-19,132.360001,132.360001,132.360001,132.360001,000,110.761039
2007-11-16,134.710007,134.710007,134.710007,134.710007,000,112.727563
2007-11-15,134.009995,134.009995,134.009995,134.009995,000,112.141781
2007-11-14,135.800003,135.800003,135.800003,135.800003,000,113.63969
2007-11-13,136.729996,136.729996,136.729996,136.729996,000,114.417923
2007-11-12,132.820007,132.820007,132.820007,132.820007,000,111.14598
2007-11-09,134.160004,134.160004,134.160004,134.160004,000,112.267311
2007-11-08,136.100006,136.100006,136.100006,136.100006,000,113.890737
2007-11-07,136.169998,136.169998,136.169998,136.169998,000,113.949308
2007-11-06,140.220001,140.220001,140.220001,140.220001,000,117.338418
2007-11-05,138.550003,138.550003,138.550003,138.550003,000,115.940935
2007-11-02,139.229996,139.229996,139.229996,139.229996,000,116.509965
2007-11-01,139.110001,139.110001,139.110001,139.110001,000,116.409551
2007-10-31,142.850006,142.850006,142.850006,142.850006,000,119.539249
2007-10-30,141.149994,141.149994,141.149994,141.149994,000,118.116651
2007-10-29,142.059998,142.059998,142.059998,142.059998,000,118.878157
2007-10-26,141.520004,141.520004,141.520004,141.520004,000,118.426282
2007-10-25,139.600006,139.600006,139.600006,139.600006,000,116.819595
2007-10-24,139.729996,139.729996,139.729996,139.729996,000,116.928373
2007-10-23,140.070007,140.070007,140.070007,140.070007,000,117.2129
2007-10-22,138.850006,138.850006,138.850006,138.850006,000,116.191983
2007-10-19,138.320007,138.320007,138.320007,138.320007,000,115.748471
2007-10-18,141.949997,141.949997,141.949997,141.949997,000,118.786107
2007-10-17,142.059998,142.059998,142.059998,142.059998,000,118.878157
2007-10-16,141.800003,141.800003,141.800003,141.800003,000,118.660589
2007-10-15,142.729996,142.729996,142.729996,142.729996,000,119.438823
2007-10-12,143.940002,143.940002,143.940002,143.940002,000,120.451376
2007-10-11,143.259995,143.259995,143.259995,143.259995,000,119.882334
2007-10-10,143.990005,143.990005,143.990005,143.990005,000,120.49322
2007-10-09,144.229996,144.229996,144.229996,144.229996,000,120.694047
2007-10-08,143.070007,143.070007,143.070007,143.070007,000,119.72335
2007-10-05,143.529999,143.529999,143.529999,143.529999,000,120.108278
2007-10-04,142.130005,142.130005,142.130005,142.130005,000,118.93674
2007-10-03,141.830002,141.830002,141.830002,141.830002,000,118.685693
2007-10-02,142.449997,142.449997,142.449997,142.449997,000,119.204515
2007-10-01,142.490005,142.490005,142.490005,142.490005,000,119.237995
2007-09-28,140.619995,140.619995,140.619995,140.619995,000,117.673139
2007-09-27,141.039993,141.039993,141.039993,141.039993,000,118.0246
2007-09-26,140.490005,140.490005,140.490005,140.490005,000,117.564362
2007-09-25,139.710007,139.710007,139.710007,139.710007,000,116.911646
2007-09-24,139.759995,139.759995,139.759995,139.759995,000,116.953476
2007-09-21,140.490005,140.490005,140.490005,140.490005,000,117.564362
2007-09-20,140.50,140.50,140.50,140.50,000,117.030471
2007-09-19,141.410004,141.410004,141.410004,141.410004,000,117.788465
2007-09-18,140.559998,140.559998,140.559998,140.559998,000,117.080446
2007-09-17,136.570007,136.570007,136.570007,136.570007,000,113.756956
2007-09-14,137.270004,137.270004,137.270004,137.270004,000,114.340023
2007-09-13,137.240005,137.240005,137.240005,137.240005,000,114.315035
2007-09-12,136.089996,136.089996,136.089996,136.089996,000,113.357127
2007-09-11,136.039993,136.039993,136.039993,136.039993,000,113.315477
2007-09-10,134.220001,134.220001,134.220001,134.220001,000,111.799501
2007-09-07,134.380005,134.380005,134.380005,134.380005,000,111.932778
2007-09-06,136.690002,136.690002,136.690002,136.690002,000,113.856907
2007-09-05,136.089996,136.089996,136.089996,136.089996,000,113.357127
2007-09-04,137.610001,137.610001,137.610001,137.610001,000,114.623226
2007-08-31,136.179993,136.179993,136.179993,136.179993,000,113.43209
2007-08-30,134.669998,134.669998,134.669998,134.669998,000,112.17433
2007-08-29,135.220001,135.220001,135.220001,135.220001,000,112.632459
2007-08-28,132.289993,132.289993,132.289993,132.289993,000,110.191888
2007-08-27,135.460007,135.460007,135.460007,135.460007,000,112.832373
2007-08-24,136.630005,136.630005,136.630005,136.630005,000,113.806931
2007-08-23,135.050003,135.050003,135.050003,135.050003,000,112.490857
2007-08-22,135.199997,135.199997,135.199997,135.199997,000,112.615796
2007-08-21,133.619995,133.619995,133.619995,133.619995,000,111.299722
2007-08-20,133.479996,133.479996,133.479996,133.479996,000,111.183109
2007-08-17,133.520004,133.520004,133.520004,133.520004,000,111.216434
2007-08-16,130.309998,130.309998,130.309998,130.309998,000,108.542636
2007-08-15,129.889999,129.889999,129.889999,129.889999,000,108.192796
2007-08-14,131.679993,131.679993,131.679993,131.679993,000,109.683783
2007-08-13,134.089996,134.089996,134.089996,134.089996,000,111.691213
2007-08-10,134.139999,134.139999,134.139999,134.139999,000,111.732863
2007-08-09,134.089996,134.089996,134.089996,134.089996,000,111.691213
2007-08-08,138.160004,138.160004,138.160004,138.160004,000,115.081354
2007-08-07,136.199997,136.199997,136.199997,136.199997,000,113.448753
2007-08-06,135.360001,135.360001,135.360001,135.360001,000,112.749072
2007-08-03,132.169998,132.169998,132.169998,132.169998,000,110.091937
2007-08-02,135.770004,135.770004,135.770004,135.770004,000,113.090588
2007-08-01,135.149994,135.149994,135.149994,135.149994,000,112.574145
2007-07-31,134.169998,134.169998,134.169998,134.169998,000,111.757851
2007-07-30,135.880005,135.880005,135.880005,135.880005,000,113.182213
2007-07-27,134.50,134.50,134.50,134.50,000,112.032728
2007-07-26,136.669998,136.669998,136.669998,136.669998,000,113.840244
2007-07-25,139.929993,139.929993,139.929993,139.929993,000,116.555679
2007-07-24,139.279999,139.279999,139.279999,139.279999,000,116.014262
2007-07-23,142.100006,142.100006,142.100006,142.100006,000,118.363207
2007-07-20,141.410004,141.410004,141.410004,141.410004,000,117.788465
2007-07-19,143.160004,143.160004,143.160004,143.160004,000,119.24614
2007-07-18,142.520004,142.520004,142.520004,142.520004,000,118.713048
2007-07-17,142.770004,142.770004,142.770004,142.770004,000,118.921287
2007-07-16,142.779999,142.779999,142.779999,142.779999,000,118.929612
2007-07-13,143.050003,143.050003,143.050003,143.050003,000,119.154514
2007-07-12,142.610001,142.610001,142.610001,142.610001,000,118.788011
2007-07-11,139.940002,139.940002,139.940002,139.940002,000,116.564017
2007-07-10,139.130005,139.130005,139.130005,139.130005,000,115.889324
2007-07-09,141.130005,141.130005,141.130005,141.130005,000,117.555238
2007-07-06,141.00,141.00,141.00,141.00,000,117.44695
2007-07-05,140.490005,140.490005,140.490005,140.490005,000,117.022146
2007-07-03,140.440002,140.440002,140.440002,140.440002,000,116.980496
2007-07-02,139.910004,139.910004,139.910004,139.910004,000,116.539029
2007-06-29,138.429993,138.429993,138.429993,138.429993,000,115.306244
2007-06-28,138.649994,138.649994,138.649994,138.649994,000,115.489495
2007-06-27,138.699997,138.699997,138.699997,138.699997,000,115.531146
2007-06-26,137.440002,137.440002,137.440002,137.440002,000,114.481624
2007-06-25,137.880005,137.880005,137.880005,137.880005,000,114.848127
2007-06-22,138.330002,138.330002,138.330002,138.330002,000,115.222956
2007-06-21,140.740005,140.740005,140.740005,140.740005,000,116.732278
2007-06-20,139.839996,139.839996,139.839996,139.839996,000,115.985794
2007-06-19,141.770004,141.770004,141.770004,141.770004,000,117.586577
2007-06-18,141.520004,141.520004,141.520004,141.520004,000,117.379223
2007-06-15,141.690002,141.690002,141.690002,141.690002,000,117.520222
2007-06-14,140.770004,140.770004,140.770004,140.770004,000,116.757159
2007-06-13,140.089996,140.089996,140.089996,140.089996,000,116.193148
2007-06-12,137.960007,137.960007,137.960007,137.960007,000,114.426497
2007-06-11,139.449997,139.449997,139.449997,139.449997,000,115.662321
2007-06-08,139.320007,139.320007,139.320007,139.320007,000,115.554506
2007-06-07,137.75,137.75,137.75,137.75,000,114.252314
2007-06-06,140.210007,140.210007,140.210007,140.210007,000,116.292687
2007-06-05,141.429993,141.429993,141.429993,141.429993,000,117.304565
2007-06-04,142.179993,142.179993,142.179993,142.179993,000,117.926629
2007-06-01,141.910004,141.910004,141.910004,141.910004,000,117.702695
2007-05-31,141.380005,141.380005,141.380005,141.380005,000,117.263105
2007-05-30,141.339996,141.339996,141.339996,141.339996,000,117.229921
2007-05-29,140.169998,140.169998,140.169998,140.169998,000,116.259503
2007-05-25,139.940002,139.940002,139.940002,139.940002,000,116.068741
2007-05-24,139.179993,139.179993,139.179993,139.179993,000,115.438375
2007-05-23,140.520004,140.520004,140.520004,140.520004,000,116.549805
2007-05-22,140.690002,140.690002,140.690002,140.690002,000,116.690804
2007-05-21,140.779999,140.779999,140.779999,140.779999,000,116.765449
2007-05-18,140.570007,140.570007,140.570007,140.570007,000,116.591278
2007-05-17,139.639999,139.639999,139.639999,139.639999,000,115.819913
2007-05-16,139.759995,139.759995,139.759995,139.759995,000,115.919439
2007-05-15,138.520004,138.520004,138.520004,138.520004,000,114.890969
2007-05-14,138.690002,138.690002,138.690002,138.690002,000,115.031968
2007-05-11,138.929993,138.929993,138.929993,138.929993,000,115.231021
2007-05-10,137.589996,137.589996,137.589996,137.589996,000,114.119604
2007-05-09,139.520004,139.520004,139.520004,139.520004,000,115.720387
